"";"DIM2";"Maakond";"DIM3";"Tegevusvaldkond";"DIM4";"Sugu";"TIME";"Vaatlusperiood";"Value"
"1325";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2012;2012;312
"1326";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2013;2013;312
"1327";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2014;2014;356
"1328";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2015;2015;342
"1329";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2016;2016;379
"1330";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2017;2017;379
"1331";57;"Lääne maakond";7;"Rahvatants";1;"Mehed";2018;2018;321
"1332";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2008;2008;533
"1333";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2009;2009;483
"1334";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2010;2010;531
"1335";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2011;2011;554
"1336";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2012;2012;587
"1337";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2013;2013;587
"1338";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2014;2014;589
"1339";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2015;2015;617
"1340";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2016;2016;760
"1341";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2017;2017;760
"1342";57;"Lääne maakond";7;"Rahvatants";2;"Naised";2018;2018;566
"1343";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2008;2008;0
"1344";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2009;2009;0
"1345";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2010;2010;0
"1346";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2011;2011;0
"1347";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2012;2012;0
"1348";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2013;2013;0
"1349";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2014;2014;0
"1350";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2015;2015;0
"1351";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2016;2016;0
"1352";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2017;2017;0
"1353";57;"Lääne maakond";8;"Käsitöö";1;"Mehed";2018;2018;0
"1354";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2008;2008;69
"1355";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2009;2009;69
"1356";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2010;2010;95
"1357";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2011;2011;136
"1358";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2012;2012;136
"1359";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2013;2013;136
"1360";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2014;2014;136
"1361";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2015;2015;136
"1362";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2016;2016;132
"1363";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2017;2017;136
"1364";57;"Lääne maakond";8;"Käsitöö";2;"Naised";2018;2018;106
"1365";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2008;2008;10
"1366";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2009;2009;10
"1367";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2010;2010;5
"1368";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2011;2011;3
"1369";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2012;2012;3
"1370";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2013;2013;3
"1371";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2014;2014;3
"1372";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2015;2015;3
"1373";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2016;2016;2
"1374";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2017;2017;2
"1375";57;"Lääne maakond";9;"Muu valdkond";1;"Mehed";2018;2018;6
"1376";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2008;2008;7
"1377";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2009;2009;7
"1378";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2010;2010;21
"1379";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2011;2011;20
"1380";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2012;2012;20
"1381";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2013;2013;20
"1382";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2014;2014;16
"1383";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2015;2015;20
"1384";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2016;2016;20
"1385";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2017;2017;20
"1386";57;"Lääne maakond";9;"Muu valdkond";2;"Naised";2018;2018;26
"1409";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2008;2008;12
"1410";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2009;2009;14
"1411";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2010;2010;14
"1412";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2011;2011;14
"1413";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2012;2012;14
"1414";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2013;2013;52
"1415";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2014;2014;48
"1416";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2015;2015;63
"1417";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2016;2016;63
"1418";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2017;2017;63
"1419";59;"Lääne-Viru maakond";2;"Folkloor";1;"Mehed";2018;2018;63
"1420";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2008;2008;37
"1421";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2009;2009;35
"1422";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2010;2010;35
"1423";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2011;2011;33
"1424";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2012;2012;27
"1425";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2013;2013;83
"1426";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2014;2014;69
"1427";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2015;2015;80
"1428";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2016;2016;80
"1429";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2017;2017;80
"1430";59;"Lääne-Viru maakond";2;"Folkloor";2;"Naised";2018;2018;73
"1431";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2008;2008;88
"1432";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2009;2009;112
"1433";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2010;2010;117
"1434";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2011;2011;146
"1435";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2012;2012;167
"1436";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2013;2013;207
"1437";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2014;2014;206
"1438";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2015;2015;197
"1439";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2016;2016;180
"1440";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2017;2017;165
"1441";59;"Lääne-Viru maakond";3;"Harrastusteater";1;"Mehed";2018;2018;163
"1442";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2008;2008;172
"1443";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2009;2009;190
"1444";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2010;2010;196
"1445";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2011;2011;271
"1446";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2012;2012;322
"1447";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2013;2013;375
"1448";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2014;2014;393
"1449";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2015;2015;358
"1450";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2016;2016;338
"1451";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2017;2017;306
"1452";59;"Lääne-Viru maakond";3;"Harrastusteater";2;"Naised";2018;2018;285
"1453";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2008;2008;565
"1454";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2009;2009;535
"1455";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2010;2010;655
"1456";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2011;2011;655
"1457";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2012;2012;627
"1458";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2013;2013;591
"1459";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2014;2014;569
"1460";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2015;2015;552
"1461";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2016;2016;533
"1462";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2017;2017;520
"1463";59;"Lääne-Viru maakond";4;"Koorimuusika";1;"Mehed";2018;2018;477
"1464";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2008;2008;1407
"1465";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2009;2009;1594
"1466";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2010;2010;1708
"1467";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2011;2011;1708
"1468";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2012;2012;1662
"1469";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2013;2013;3858
"1470";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2014;2014;3931
"1471";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2015;2015;1672
"1472";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2016;2016;1578
"1473";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2017;2017;1559
"1474";59;"Lääne-Viru maakond";4;"Koorimuusika";2;"Naised";2018;2018;1351
"1475";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;5
"1476";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;26
"1477";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;28
"1478";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;28
"1479";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;37
"1480";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;38
"1481";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;42
"1482";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;42
"1483";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;55
"1484";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;54
"1485";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;53
"1486";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;158
"1487";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;230
"1488";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;228
"1489";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;228
"1490";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;263
"1491";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;317
"1492";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;306
"1493";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;306
"1494";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;301
"1495";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;277
"1496";59;"Lääne-Viru maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;293
"1497";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;162
"1498";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;154
"1499";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;149
"1500";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;153
"1501";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;153
"1502";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;145
"1503";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;141
"1504";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;126
"1505";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;141
"1506";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;106
"1507";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;118
"1508";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;115
"1509";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;140
"1510";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;159
"1511";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;160
"1512";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;172
"1513";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;159
"1514";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;155
"1515";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;152
"1516";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;177
"1517";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;135
"1518";59;"Lääne-Viru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;136
"1519";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2008;2008;382
"1520";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2009;2009;385
"1521";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2010;2010;433
"1522";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2011;2011;433
"1523";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2012;2012;425
"1524";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2013;2013;411
"1525";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2014;2014;406
"1526";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2015;2015;387
"1527";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2016;2016;426
"1528";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2017;2017;416
"1529";59;"Lääne-Viru maakond";7;"Rahvatants";1;"Mehed";2018;2018;386
"1530";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2008;2008;875
"1531";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2009;2009;843
"1532";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2010;2010;911
"1533";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2011;2011;917
"1534";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2012;2012;872
"1535";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2013;2013;823
"1536";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2014;2014;825
"1537";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2015;2015;813
"1538";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2016;2016;828
"1539";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2017;2017;817
"1540";59;"Lääne-Viru maakond";7;"Rahvatants";2;"Naised";2018;2018;774
"1541";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2008;2008;0
"1542";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2009;2009;0
"1543";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2010;2010;0
"1544";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2011;2011;0
"1545";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2012;2012;8
"1546";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2013;2013;8
"1547";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2014;2014;14
"1548";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2015;2015;14
"1549";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2016;2016;14
"1550";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2017;2017;14
"1551";59;"Lääne-Viru maakond";8;"Käsitöö";1;"Mehed";2018;2018;14
"1552";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2008;2008;129
"1553";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2009;2009;143
"1554";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2010;2010;143
"1555";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2011;2011;143
"1556";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2012;2012;170
"1557";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2013;2013;173
"1558";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2014;2014;149
"1559";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2015;2015;142
"1560";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2016;2016;142
"1561";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2017;2017;142
"1562";59;"Lääne-Viru maakond";8;"Käsitöö";2;"Naised";2018;2018;150
"1563";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2008;2008;16
"1564";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2009;2009;27
"1565";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2010;2010;28
"1566";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2011;2011;38
"1567";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2012;2012;48
"1568";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2013;2013;35
"1569";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2014;2014;27
"1570";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2015;2015;27
"1571";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2016;2016;27
"1572";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2017;2017;25
"1573";59;"Lääne-Viru maakond";9;"Muu valdkond";1;"Mehed";2018;2018;15
"1574";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2008;2008;40
"1575";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2009;2009;43
"1576";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2010;2010;40
"1577";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2011;2011;55
"1578";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2012;2012;228
"1579";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2013;2013;244
"1580";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2014;2014;227
"1581";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2015;2015;227
"1582";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2016;2016;227
"1583";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2017;2017;250
"1584";59;"Lääne-Viru maakond";9;"Muu valdkond";2;"Naised";2018;2018;170
"1607";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2008;2008;26
"1608";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2009;2009;22
"1609";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2010;2010;22
"1610";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2011;2011;18
"1611";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2012;2012;18
"1612";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2013;2013;18
"1613";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2014;2014;18
"1614";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2015;2015;18
"1615";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2016;2016;18
"1616";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2017;2017;23
"1617";65;"Põlva maakond";2;"Folkloor";1;"Mehed";2018;2018;14
"1618";65;"Põlva maakond";2;"Folkloor";2;"Naised";2008;2008;153
"1619";65;"Põlva maakond";2;"Folkloor";2;"Naised";2009;2009;152
"1620";65;"Põlva maakond";2;"Folkloor";2;"Naised";2010;2010;152
"1621";65;"Põlva maakond";2;"Folkloor";2;"Naised";2011;2011;162
"1622";65;"Põlva maakond";2;"Folkloor";2;"Naised";2012;2012;162
"1623";65;"Põlva maakond";2;"Folkloor";2;"Naised";2013;2013;162
"1624";65;"Põlva maakond";2;"Folkloor";2;"Naised";2014;2014;162
"1625";65;"Põlva maakond";2;"Folkloor";2;"Naised";2015;2015;162
"1626";65;"Põlva maakond";2;"Folkloor";2;"Naised";2016;2016;179
"1627";65;"Põlva maakond";2;"Folkloor";2;"Naised";2017;2017;162
"1628";65;"Põlva maakond";2;"Folkloor";2;"Naised";2018;2018;77
"1629";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2008;2008;85
"1630";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2009;2009;88
"1631";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2010;2010;88
"1632";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2011;2011;87
"1633";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2012;2012;87
"1634";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2013;2013;87
"1635";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2014;2014;91
"1636";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2015;2015;91
"1637";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2016;2016;91
"1638";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2017;2017;84
"1639";65;"Põlva maakond";3;"Harrastusteater";1;"Mehed";2018;2018;79
"1640";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2008;2008;195
"1641";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2009;2009;200
"1642";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2010;2010;200
"1643";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2011;2011;223
"1644";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2012;2012;223
"1645";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2013;2013;223
"1646";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2014;2014;237
"1647";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2015;2015;237
"1648";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2016;2016;229
"1649";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2017;2017;210
"1650";65;"Põlva maakond";3;"Harrastusteater";2;"Naised";2018;2018;200
"1651";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2008;2008;371
"1652";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2009;2009;371
"1653";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2010;2010;381
"1654";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2011;2011;382
"1655";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2012;2012;382
"1656";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2013;2013;382
"1657";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2014;2014;382
"1658";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2015;2015;376
"1659";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2016;2016;377
"1660";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2017;2017;315
"1661";65;"Põlva maakond";4;"Koorimuusika";1;"Mehed";2018;2018;237
"1662";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2008;2008;778
"1663";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2009;2009;756
"1664";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2010;2010;784
"1665";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2011;2011;781
"1666";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2012;2012;781
"1667";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2013;2013;781
"1668";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2014;2014;781
"1669";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2015;2015;776
"1670";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2016;2016;786
"1671";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2017;2017;659
"1672";65;"Põlva maakond";4;"Koorimuusika";2;"Naised";2018;2018;564
"1673";65;"Põlva maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;71
